label	Group	numOtus	Otu000001	Otu000002	Otu000003	Otu000004	Otu000005	Otu000006	Otu000007	Otu000008	Otu000009	Otu000010	Otu000011	Otu000012	Otu000013	Otu000014	Otu000015	Otu000016	Otu000017	Otu000018	Otu000019	Otu000020	Otu000021	Otu000022	Otu000023	Otu000024	Otu000025	Otu000026	Otu000027	Otu000028	Otu000029	Otu000030	Otu000031	Otu000032	Otu000033	Otu000034	Otu000035	Otu000036	Otu000037	Otu000038	Otu000039	Otu000040	Otu000041	Otu000042	Otu000043	Otu000044	Otu000045	Otu000046	Otu000047	Otu000048	Otu000049	Otu000050	Otu000051	Otu000052	Otu000053	Otu000054	Otu000055	Otu000056	Otu000057	Otu000058	Otu000059	Otu000060	Otu000061	Otu000062	Otu000063	Otu000064	Otu000065	Otu000066	Otu000067	Otu000068	Otu000069	Otu000070	Otu000071	Otu000072	Otu000073	Otu000074	Otu000075	Otu000076	Otu000077	Otu000078	Otu000079	Otu000080	Otu000081	Otu000082	Otu000083	Otu000084	Otu000085	Otu000086	Otu000087	Otu000088	Otu000089	Otu000090	Otu000091	Otu000092	Otu000093	Otu000094	Otu000095	Otu000096	Otu000097	Otu000098	Otu000099	Otu000100	Otu000101	Otu000102	Otu000103	Otu000104	Otu000105	Otu000106	Otu000107	Otu000108	Otu000109	Otu000110	Otu000111	Otu000112	Otu000113	Otu000114	Otu000115	Otu000116	Otu000117	Otu000118	Otu000119	Otu000120	Otu000121	Otu000122	Otu000123	Otu000124	Otu000125	Otu000126	Otu000127	Otu000128	Otu000129	Otu000130	Otu000131	Otu000132	Otu000133	Otu000134	Otu000135	Otu000137	Otu000138	Otu000139	Otu000140	Otu000141	Otu000142	Otu000143	Otu000144	Otu000145	Otu000146	Otu000147	Otu000148	Otu000149	Otu000150	Otu000151	Otu000152	Otu000153	Otu000154	Otu000155	Otu000156	Otu000157	Otu000158	Otu000159	Otu000160	Otu000161	Otu000162	Otu000163	Otu000164	Otu000165	Otu000166	Otu000167	Otu000168	Otu000169	Otu000170	Otu000171	Otu000172	Otu000173	Otu000174	Otu000175	Otu000176	Otu000177	Otu000178	Otu000179	Otu000180	Otu000181	Otu000183	Otu000184	Otu000185	Otu000188	Otu000189	Otu000190	Otu000191	Otu000192	Otu000193	Otu000195	Otu000198	Otu000199	Otu000200	Otu000201	Otu000202	Otu000203	Otu000205	Otu000206	Otu000208	Otu000209	Otu000210	Otu000211	Otu000212	Otu000213	Otu000214	Otu000216	Otu000217	Otu000218	Otu000221	Otu000223	Otu000224	Otu000225	Otu000227	Otu000231	Otu000232	Otu000233	Otu000234	Otu000235	Otu000236	Otu000237	Otu000238	Otu000239	Otu000241	Otu000243	Otu000244	Otu000245	Otu000246	Otu000247	Otu000248	Otu000249	Otu000250	Otu000253	Otu000254	Otu000255	Otu000256	Otu000257	Otu000258	Otu000259	Otu000260	Otu000261	Otu000262	Otu000263	Otu000264	Otu000267	Otu000268	Otu000269	Otu000270	Otu000271	Otu000272	Otu000274	Otu000275	Otu000276	Otu000277	Otu000278	Otu000279	Otu000281	Otu000282	Otu000283	Otu000284	Otu000285	Otu000286	Otu000287	Otu000288	Otu000290	Otu000291	Otu000294	Otu000295	Otu000296	Otu000297	Otu000298	Otu000299	Otu000300	Otu000301	Otu000302	Otu000304	Otu000305	Otu000306	Otu000307	Otu000310	Otu000311	Otu000313	Otu000314	Otu000316	Otu000317	Otu000318	Otu000319	Otu000320	Otu000322	Otu000324	Otu000325	Otu000326	Otu000328	Otu000330	Otu000331	Otu000333	Otu000334	Otu000336	Otu000337	Otu000338	Otu000339	Otu000340	Otu000342	Otu000345	Otu000347	Otu000348	Otu000350	Otu000351	Otu000355	Otu000356	Otu000358	Otu000360	Otu000361	Otu000363	Otu000364	Otu000365	Otu000366	Otu000368	Otu000369	Otu000370	Otu000371	Otu000372	Otu000374	Otu000375	Otu000378	Otu000379	Otu000381	Otu000386	Otu000389	Otu000395	Otu000400	Otu000407	Otu000409	Otu000435	Otu000449	Otu000461	
0.03	2757652	335	890	78	72	13	653	318	95	801	540	697	788	15	87	200	7	687	11	0	14	152	80	527	0	0	0	287	109	23	3	0	355	4	0	0	0	0	629	216	0	0	0	72	83	2	2	1	1	0	0	513	0	0	0	103	0	0	0	7	0	40	0	66	2	0	0	7	0	92	0	54	0	0	0	29	20	0	2	0	15	22	10	0	0	10	0	0	0	0	0	0	0	0	0	24	4	0	0	1	0	2	0	9	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	1	13	0	1	0	0	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	21	11	1	0	0	10	0	23	25	0	11	0	0	0	0	0	0	10	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	0	0	11	0	0	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	8	0	0	0	0	1	0	1	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	72	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	
0.03	2767650	335	72	155	279	593	50	103	350	13	34	47	909	72	34	23	50	32	258	126	0	10	50	37	24	295	0	11	54	194	108	136	25	31	32	0	155	110	58	37	280	109	0	0	0	26	125	98	22	11	21	0	250	34	5	3	0	0	0	3	0	18	11	18	12	3	19	5	2	3	0	23	44	0	0	1	2	115	4	33	1	3	15	34	3	19	0	33	1	21	1236	0	12	19	0	1	0	572	3	29	0	6	23	5	67	0	0	0	12	0	0	0	11	11	1	24	21	2	2	41	14	16	0	15	0	0	1	55	16	0	0	164	94	23	25	0	143	2	4	83	3	0	1	3	15	2	6	7	56	0	12	1	0	23	2	3	0	0	34	0	17	16	0	0	2	0	8	0	19	11	7	26	28	0	19	0	1	3	0	1	16	17	0	0	17	0	0	2	1	0	0	24	0	0	10	0	0	41	0	0	0	5	0	0	0	0	0	0	0	3	0	1	0	0	0	0	25	0	0	8	0	3	0	1	0	6	4	0	0	0	0	0	0	0	0	0	0	3	0	0	4	0	3	0	3	0	0	9	0	0	4	0	0	0	12	1	0	0	0	0	0	4	0	1	0	0	0	1	0	1	0	0	1	0	0	2	3	1	2	0	0	0	0	0	0	2	0	0	3	2	1	0	0	2	0	0	0	2	0	4	5	0	0	0	1	2	3	0	0	0	1	1	1	2	5	0	0	0	0	0	3	2	0	2	0	0	0	0	0	0	0	0	1	0	12	14	2	
0.03	2769660	335	476	128	1	25	230	398	71	61	6	0	0	120	138	8	0	1	346	580	0	1	0	0	0	3	0	0	8	5	0	2	6	21	1064	1551	0	2	0	257	49	0	0	15	93	179	135	0	107	0	701	56	0	98	0	0	0	0	5	0	8	0	0	0	0	169	0	1	0	0	0	5	0	0	0	3	251	0	32	0	0	3	0	0	0	0	0	0	37	0	0	0	0	168	0	3	0	0	4	102	0	0	0	0	2	43	0	0	91	1	0	0	0	0	21	4	20	0	6	0	25	0	0	0	1	0	0	0	0	0	2	1	0	0	266	0	0	0	133	0	3	0	0	2	0	11	0	4	0	0	24	0	0	0	16	0	0	2	1	0	7	0	7	0	15	0	12	0	0	0	0	0	0	0	0	1	9	66	0	0	0	30	0	0	30	0	0	0	96	0	0	0	0	0	0	0	0	10	0	0	347	1	0	0	0	0	0	0	0	0	0	72	0	8	0	0	0	0	0	0	23	9	0	0	0	0	0	0	1	0	0	26	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	8	0	0	0	0	28	0	0	0	0	0	0	0	0	28	0	1	0	0	129	0	0	0	6	0	0	3	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	8	23	0	0	0	9	0	6	3	0	0	15	0	0	0	0	0	0	3	0	10	0	0	0	1	0	0	0	0	0	0	
0.03	2771670	335	1174	169	407	199	630	60	296	447	154	467	2	419	21	133	576	586	405	693	1	29	163	2	1	4	0	137	117	75	2	6	4	66	91	1	5	165	27	87	25	3	1	29	0	3	48	206	8	0	29	0	1	2	0	1	1	0	50	0	0	0	75	24	0	0	1	2	1	8	1	59	1	1	5	0	189	58	3	0	0	73	0	93	1	72	0	0	2	1	0	0	0	1	0	0	0	0	2	76	0	0	0	14	108	0	0	0	0	0	1	0	1	237	20	32	0	0	48	0	3	0	0	29	0	0	0	0	0	0	0	8	0	2	0	0	0	3	1	115	0	0	0	4	0	1	6	167	1	0	0	1	2	0	0	0	0	0	0	1	6	0	5	0	0	0	8	0	0	0	0	0	1	0	16	0	7	0	0	1	0	0	0	0	0	3	26	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	12	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	1	0	4	0	0	0	1	0	2	0	2	0	0	0	0	0	0	3	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	3	0	2	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	
0.03	2773651	335	1165	21	47	553	294	171	46	371	559	270	0	5	287	0	94	1527	10	15	438	16	296	611	80	6	0	0	0	15	20	13	1	21	6	0	0	77	305	0	0	0	0	0	0	2	30	106	0	0	4	10	0	0	0	0	0	0	0	0	0	131	35	248	0	1	5	0	0	36	0	2	0	0	0	10	48	24	6	0	0	10	0	1	0	0	2	0	0	0	2	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	39	0	26	0	0	0	0	47	17	1	16	0	5	0	3	1	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	1	75	0	2	0	0	0	0	3	0	11	0	12	0	8	0	0	0	0	0	0	0	0	0	7	0	2	0	4	12	3	0	0	0	0	0	0	0	12	0	0	12	5	0	0	0	14	0	59	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	22	0	7	0	1	0	0	0	0	0	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0	0	2	29	0	0	0	0	0	0	2	0	0	0	25	11	0	0	4	0	1	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	2	1	31	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	
0.03	2775653	335	487	21	43	68	25	155	47	3354	154	645	626	10	14	207	4	673	7	0	3	238	3	16	39	29	0	87	20	23	88	4	189	114	12	1	1	100	164	20	2	10	4	2	0	1	95	41	1	0	2	179	14	25	1	746	29	0	0	4	34	1	6	174	6	20	2	4	0	93	2	30	3	0	0	10	76	0	4	0	0	13	2	0	0	6	1	0	88	1	1	0	18	0	0	0	0	10	7	0	4	1	0	5	3	0	0	0	8	0	0	0	0	8	7	0	3	0	0	21	22	0	43	3	0	0	0	0	3	0	0	0	9	1	0	0	0	0	0	143	0	3	0	0	0	27	13	2	3	0	7	3	1	0	0	0	13	0	0	0	0	0	7	4	2	0	1	0	0	1	4	0	3	0	0	0	0	0	0	1	0	2	0	0	0	1	32	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	1	0	0	1	2	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	2	0	0	0	3	0	0	0	3	0	0	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	3	0	0	0	0	0	0	0	2	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	
0.03	2777670	335	245	665	424	1723	374	394	718	24	148	67	82	48	120	1	12	0	0	1	0	0	15	99	751	84	0	1	0	0	49	0	0	34	0	0	147	9	0	2	404	1	0	1	0	25	0	14	426	0	36	1	414	183	0	0	0	0	0	4	0	68	22	5	182	33	0	2	0	43	0	30	0	1	0	3	0	94	0	0	1	9	0	0	0	2	1	0	13	22	0	0	0	0	0	0	0	0	4	0	0	0	0	0	5	381	0	0	1	0	0	0	0	4	0	25	19	0	3	0	0	0	26	47	0	0	0	0	0	0	0	0	0	0	5	0	0	0	11	0	5	0	0	18	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	15	43	0	3	0	4	178	1	7	0	0	42	0	0	0	0	0	0	3	0	0	0	3	0	383	14	0	10	17	0	6	0	0	0	0	0	0	0	7	0	0	0	28	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	52	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	0	2	0	0	0	0	0	5	0	0	2	0	0	2	2	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	2	0	0	0	1	0	0	18	7	2	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	0	0	0	
0.03	2779670	335	65	1619	54	512	128	302	770	28	39	53	39	142	31	94	3	16	12	10	0	7	31	23	11	112	2	23	32	25	170	20	151	26	2	7	312	4	8	16	15	2	1	154	3	83	7	6	33	0	11	25	4	51	326	0	1	33	6	15	1	34	5	9	2	17	13	41	3	51	3	14	0	4	2	0	1	0	133	1	120	17	14	3	12	0	197	22	1	20	18	1	0	16	0	21	2	0	18	2	0	0	296	19	2	6	0	972	10	0	64	0	0	0	0	2	3	0	8	43	9	62	0	5	69	0	0	0	0	1	0	0	0	0	29	0	0	14	10	0	0	0	5	2	8	13	2	0	0	101	15	0	0	0	170	0	0	47	13	0	15	0	7	0	1	0	11	0	1	43	0	1	0	0	0	6	0	11	0	1	0	11	0	0	0	2	9	2	1	0	1	0	0	0	0	1	0	1	0	0	0	3	0	0	0	0	0	0	0	5	41	0	0	0	0	0	1	0	0	16	0	2	0	0	0	0	39	0	4	4	0	1	6	0	10	0	0	1	1	0	0	0	0	0	0	0	4	0	0	0	0	0	5	0	0	0	2	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	13	0	0	0	0	0	3	0	0	0	0	5	0	0	1	0	0	0	0	0	1	0	10	0	0	1	51	1	0	0	0	0	0	0	1	1	3	11	23	0	0	0	0	0	7	0	0	0	8	0	0	0	0	0	0	1	0	0	
0.03	2785650	335	1690	29	58	9	417	284	45	460	656	698	2	41	126	393	3	92	4	71	1	74	15	694	63	2	2	280	1	615	50	101	1	42	4	0	39	49	412	161	1	1	0	0	0	0	91	45	1	0	2	214	2	84	1	1	312	0	0	93	122	11	34	98	4	0	35	15	0	60	1	22	0	0	0	34	45	0	0	0	0	114	71	0	0	13	0	2	0	0	0	0	0	0	0	377	0	0	1	1	0	0	0	31	47	1	0	0	0	0	0	0	0	15	0	48	8	0	4	0	0	0	0	2	0	0	19	2	1	0	0	0	0	0	0	0	82	0	3	0	1	0	0	0	0	6	2	0	0	2	8	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	8	16	0	0	6	0	0	0	6	0	0	2	0	0	2	0	0	0	0	3	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	5	1	0	0	0	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0	0	1	0	0	0	0	0	
0.03	2787660	335	809	1439	268	409	580	398	1114	58	150	201	4	107	255	26	16	227	192	133	41	2	40	169	241	30	0	42	2	51	17	528	5	12	277	0	71	88	11	38	0	0	0	14	0	2	7	55	98	352	35	24	34	28	0	0	38	0	0	1	0	41	79	31	26	0	12	3	0	57	0	27	0	0	0	1	57	87	0	65	0	37	0	0	0	13	0	5	0	1	0	0	0	11	0	2	2	0	9	17	0	0	0	20	14	0	3	0	0	155	0	0	0	4	12	55	0	0	4	9	9	0	0	18	0	0	7	14	0	0	0	0	0	0	5	0	0	0	1	0	11	0	0	14	1	1	6	0	0	0	0	0	0	0	0	1	0	2	2	1	5	0	0	0	2	0	1	0	0	0	7	11	0	0	2	0	2	4	0	0	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	0	3	0	0	6	0	3	0	0	0	0	0	0	0	0	0	3	0	5	2	2	0	2	0	0	0	2	0	0	0	0	1	0	0	2	0	12	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	9	0	0	0	1	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	10	0	0	0	1	0	8	0	0	5	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.03	2795690	335	282	119	184	40	310	538	171	200	70	139	0	130	108	134	288	233	182	102	104	14	110	23	0	20	0	148	134	1	74	63	171	1	14	402	25	1	18	64	71	127	0	104	0	5	1	2	3	0	11	21	5	150	910	0	0	0	0	0	0	84	18	15	52	0	63	0	369	21	280	20	0	29	0	2	28	0	11	66	154	4	66	10	68	5	32	25	0	6	0	0	2	65	0	18	35	0	0	2	0	4	0	23	5	0	0	100	0	0	94	41	2	1	14	1	17	0	0	0	2	5	0	4	0	0	12	12	0	7	0	107	0	5	1	0	0	0	0	0	0	1	12	7	0	0	4	0	62	9	6	1	2	1	0	5	0	3	0	9	14	0	2	149	1	0	0	1	0	12	1	2	0	0	5	0	2	0	0	1	0	0	11	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	10	0	0	0	0	2	0	3	1	0	13	6	8	1	0	0	115	0	0	0	2	0	0	0	9	1	3	0	0	3	0	2	0	0	3	0	0	0	0	0	0	0	0	5	7	0	0	0	0	6	1	0	0	0	0	0	0	0	0	0	3	0	0	1	0	0	2	0	0	0	3	0	0	0	0	10	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	4	0	0	0	2	0	1	0	8	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	4	0	1	0	0	0	0	0	0	4	
0.03	2799653	335	1194	56	12	1	13	1	15	685	122	3	1125	2	644	36	0	0	0	0	0	1189	0	250	4	0	0	72	0	20	566	0	0	4	0	86	7	580	0	2	0	0	0	0	1	0	13	0	0	0	1	22	0	0	1	0	0	0	0	76	0	0	0	0	0	0	0	15	0	67	0	13	0	2	0	1668	0	0	5	0	1	0	1	0	0	1	0	1	147	0	13	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	1	538	0	0	0	0	0	10	0	10	0	0	0	90	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	29	2	16	0	54	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	2	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	36	0	107	0	0	0	0	0	0	0	0	0	26	0	0	34	0	0	0	0	0	0	0	0	0	0	0	
0.03	2801653	335	2052	58	56	83	1125	121	96	872	651	165	440	10	213	716	308	141	8	0	472	256	68	22	4	15	0	39	38	13	1	6	27	74	45	285	4	164	29	234	2	0	0	42	47	28	4	72	1	0	4	55	0	0	11	0	0	0	0	1	38	9	1	1	9	0	15	6	0	29	0	13	0	2	0	18	28	0	6	0	4	0	4	1	0	15	36	4	73	18	2	0	0	2	0	0	2	0	2	0	2	0	0	6	2	1	0	0	12	0	0	0	3	0	2	2	14	0	3	4	5	0	0	0	0	0	7	2	0	0	3	0	0	1	1	0	0	0	0	111	9	0	4	2	0	4	3	0	2	0	9	0	10	26	7	4	0	0	0	1	0	0	2	0	3	0	3	0	0	0	0	1	0	0	0	0	5	0	2	11	0	0	0	0	0	0	3	2	12	0	0	0	4	0	0	0	0	1	0	0	0	0	0	0	0	2	0	0	0	0	2	2	0	3	0	0	0	0	0	0	0	7	2	1	0	0	3	0	0	1	0	4	2	6	0	0	0	1	2	0	0	0	1	0	1	0	0	0	0	0	6	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	1	13	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	0	0	0	0	0	3	5	1	3	2	0	0	0	0	2	5	0	0	1	0	0	
0.03	2803670	335	645	147	77	107	314	77	362	304	120	569	76	142	199	201	0	161	340	8	0	61	77	203	4	356	0	47	0	247	505	92	0	6	285	684	0	1	190	2	224	384	1	91	0	8	19	114	7	0	39	59	0	67	0	3	1	65	0	3	0	47	10	6	10	195	0	0	2	36	0	64	32	1	23	0	34	1	0	0	0	19	2	0	0	9	0	0	0	5	1	0	172	23	0	8	0	0	2	59	0	1	0	27	3	0	0	0	0	0	0	0	0	26	39	111	16	0	29	0	6	45	0	8	0	2	11	44	0	0	0	0	105	33	6	0	0	1	1	0	52	0	0	10	4	0	7	0	13	1	0	0	9	29	14	0	0	26	1	0	18	7	11	0	3	0	7	0	0	1	3	35	0	0	18	2	28	4	0	2	12	10	0	0	4	1	1	7	3	0	0	17	1	0	0	0	0	8	0	0	2	0	0	0	0	0	0	4	0	2	24	25	0	2	0	0	0	0	0	1	0	0	1	3	1	16	7	3	1	1	0	3	5	57	0	0	0	7	0	0	0	0	22	0	0	0	0	9	9	0	0	0	0	0	0	36	0	0	6	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	1	3	0	1	1	0	0	0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	6	0	1	2	1	0	0	9	0	4	0	0	0	0	1	0	0	1	0	0	0	0	1	0	2	0	0	1	0	0	0	78	1	2	0	0	0	0	0	0	
0.03	2805660	335	2539	1	532	445	233	1	24	1105	265	392	306	66	3	199	154	11	1	0	0	166	0	1	0	1	2	2	1	2013	2	0	4	112	55	0	61	31	0	0	1	0	0	10	0	0	1	46	2	11	0	16	22	126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	33	0	0	0	0	39	6	0	0	0	1	0	8	0	0	0	0	0	0	99	0	108	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	45	0	0	0	0	11	4	0	0	0	5	5	3	0	0	0	0	0	1	0	0	0	0	0	0	0	13	1	0	0	42	1	0	0	0	0	0	10	1	3	1	0	9	0	33	66	0	0	0	0	0	0	0	0	20	0	0	0	4	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	57	0	0	0	0	0	0	2	0	1	0	0	0	0	0	0	0	0	11	10	0	0	0	0	0	35	59	0	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	0	1	24	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	1	0	0	6	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	
0.03	2807650	335	203	292	875	823	619	412	1073	195	172	83	96	325	33	260	1	75	0	0	12	0	0	47	708	6	1	0	1	6	485	158	1	0	0	0	253	36	44	86	6	0	0	0	0	11	5	62	3	0	18	0	0	187	0	48	0	0	0	0	0	2	17	11	60	280	0	0	0	19	0	24	0	80	0	1	29	0	31	0	0	34	0	8	0	8	35	29	11	29	0	0	0	0	0	3	0	0	0	40	0	0	0	17	35	0	0	0	0	0	0	0	16	23	1	3	6	212	1	76	5	23	0	14	0	0	9	0	0	0	0	0	296	54	18	0	0	0	1	0	6	2	5	43	2	0	2	3	0	0	8	0	15	0	32	7	0	0	0	1	12	2	0	0	1	0	0	0	5	14	19	9	0	22	20	0	0	1	0	0	1	4	0	0	7	0	3	2	0	0	1	20	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	7	5	0	4	4	5	0	0	4	1	0	0	7	0	4	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	17	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	7	0	2	0	0	1	0	0	6	2	4	2	0	0	1	0	0	32	0	0	0	0	5	0	4	0	0	0	0	0	4	0	0	0	0	0	0	0	0	2	0	0	0	0	2	0	2	3	1	0	0	0	0	3	0	0	15	0	0	24	0	0	0	0	0	0	0	0	1	0	
0.03	2811650	335	91	131	348	17	336	273	122	50	113	49	90	71	18	34	7	36	518	90	1	13	28	9	0	119	2876	84	13	9	18	100	4	0	44	0	89	7	0	139	319	121	0	0	0	16	18	12	18	60	59	0	306	13	0	42	2	31	0	13	0	2	2	20	73	0	0	8	0	7	0	4	1	1	460	14	14	1	66	0	2	115	3	13	34	1	113	74	0	23	2	0	0	0	0	15	7	0	0	19	46	1	0	8	50	0	0	425	2	0	0	0	1	44	5	3	16	0	0	42	0	1	3	17	1	0	5	45	236	0	0	1	0	9	6	0	0	0	3	0	0	0	13	42	0	2	1	0	7	0	0	0	1	2	44	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	18	6	0	29	5	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	42	1	0	0	0	0	0	0	19	8	0	0	3	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	213	0	0	1	0	0	0	0	20	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	
